GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
3902	9.99e-01	8.80e-01	0.5034	-0.151161	-0.0760897	416.62	LAG3	lymphocyte activating 3
920	9.99e-01	8.07e-01	0.5094	-0.2438908	-0.1242417	15043.6	CD4	CD4 molecule
27239	9.99e-01	8.65e-01	0.5684	-0.1697853	-0.0965099	689.63	GPR162	G protein-coupled receptor 162
10536	9.99e-01	6.41e-01	0.1781	-0.4658817	-0.0829631	116.56	P3H3	prolyl 3-hydroxylase 3
2784	9.99e-01	9.68e-01	0.2882	-0.0395765	-0.0114042	24.86	GNB3	G protein subunit beta 3
7167	9.99e-01	5.57e-01	0.1833	-0.5868547	-0.1075969	5794.1	TPI1	triosephosphate isomerase 1
105369632	9.99e-01	8.50e-01	0.1215	0.1886333	0.0229251	33.96	LOC105369632	uncharacterized LOC105369632
283345	9.99e-01	6.89e-01	0.1021	0.3996793	0.0408135	53.99	RPL13P5	ribosomal protein L13 pseudogene 5
171220	9.99e-01	7.40e-01	0.0958	-0.3312029	-0.0317208	111.96	DSTNP2	DSTN pseudogene 2
2026	9.99e-01	9.22e-01	0.4317	-0.09832	-0.0424448	1315.37	ENO2	enolase 2
1822	9.99e-01	7.98e-01	0.0877	0.2558157	0.0224472	1650.78	ATN1	atrophin 1
5777	9.99e-01	6.01e-01	0.1805	-0.5227613	-0.0943607	12852.58	PTPN6	protein tyrosine phosphatase non-receptor type 6
105369635	9.99e-01	6.36e-01	0.1879	-0.4734712	-0.0889645	32.01	MIR200CHG	MIR200C and MIR141 host gene
406933	9.99e-01	6.29e-01	0.204	0.483684	0.0986948	11.62	MIR141	microRNA 141
10436	9.99e-01	7.54e-01	0.0294	-0.3129128	-0.0092145	1604.23	EMG1	EMG1 N1-specific pseudouridine methyltransferase
10162	9.99e-01	9.52e-01	0.1124	0.0606538	0.0068179	1033.17	LPCAT3	lysophosphatidylcholine acyltransferase 3
716	9.99e-01	7.46e-01	0.1431	0.3237205	0.0463302	17.8	C1S	complement C1s
9332	9.99e-01	9.94e-01	0.6423	0.0070473	0.0045265	5519.4	CD163	CD163 molecule
25977	9.99e-01	8.48e-01	0.0682	0.191277	0.0130429	1316.74	NECAP1	NECAP endocytosis associated 1
50856	9.99e-01	9.04e-01	0.4668	-0.1200264	-0.0560301	1319.26	CLEC4A	C-type lectin domain family 4 member A
642559	9.99e-01	5.26e-01	0.3671	0.6341682	0.2328095	121.55	POU5F1P3	POU class 5 homeobox 1 pseudogene 3
440078	9.99e-01	7.38e-01	0.2585	0.3348482	0.0865529	83.76	FAM66C	family with sequence similarity 66 member C
389634	9.99e-01	5.69e-01	0.6585	0.5691678	0.3747969	357.29	LINC00937	long intergenic non-protein coding RNA 937
338339	9.99e-01	7.52e-01	0.6474	-0.3165693	-0.2049579	649.29	CLEC4D	C-type lectin domain family 4 member D
26253	9.99e-01	7.22e-01	0.6541	-0.3556862	-0.2326694	1323.12	CLEC4E	C-type lectin domain family 4 member E
10219	9.99e-01	7.38e-01	0.4296	-0.3342329	-0.1435752	1778.55	KLRG1	killer cell lectin like receptor G1
253128	9.99e-01	6.33e-01	0.4305	-0.4775073	-0.20556	568.79	LINC00612	long intergenic non-protein coding RNA 612
144571	9.99e-01	5.86e-01	0.3815	-0.5453586	-0.208036	642.32	A2M-AS1	A2M antisense RNA 1
2	9.99e-01	5.94e-01	0.4337	-0.5332606	-0.231252	2336.85	A2M	alpha-2-macroglobulin
5858	9.99e-01	5.71e-01	0.4872	-0.5667612	-0.2761255	1598.58	PZP	PZP alpha-2-macroglobulin like
3	9.99e-01	4.80e-01	0.5304	-0.7056629	-0.3743059	155.39	A2MP1	alpha-2-macroglobulin pseudogene 1
642846	9.99e-01	7.74e-01	0.2659	-0.2870669	-0.0763303	304.88	LOC642846	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like
101930452	9.99e-01	8.54e-01	0.3576	0.1842689	0.0658923	13.49	LINC02367	long intergenic non-protein coding RNA 2367
728715	9.99e-01	7.32e-01	0.3237	0.3420695	0.1107317	30.55	LOC728715	ovostatin homolog 2
107987172	9.99e-01	8.08e-01	0.3628	0.2428326	0.0881076	28.03	LOC107987172	
440081	9.99e-01	6.24e-01	0.2495	0.4900904	0.1222889	532.25	DDX12P	DEAD/H-box helicase 12, pseudogene
105376678	9.99e-01	8.11e-01	0.4101	0.2385005	0.0978125	17.62	LOC105376678	replaced by ID 408186
408186	9.99e-01	6.04e-01	0.4176	0.5192685	0.2168564	52.09	LOC408186	alpha-2-macroglobulin like 1 pseudogene
3820	9.99e-01	9.56e-01	0.4776	0.055322	0.0264206	1266.6	KLRB1	killer cell lectin like receptor B1
107987174	9.99e-01	9.67e-01	0.4736	0.0416681	0.0197354	316.6	LOC107987174	
374443	9.99e-01	8.57e-01	0.1642	0.1805249	0.0296448	2427.45	LOC374443	C-type lectin domain family 2 member D pseudogene
29121	9.99e-01	8.81e-01	0.3121	0.1492963	0.0465906	5964.61	CLEC2D	C-type lectin domain family 2 member D
105369652	9.99e-01	9.95e-01	0.3353	-0.0059334	-0.0019896	413.22	LINC02390	long intergenic non-protein coding RNA 2390
51348	9.99e-01	6.45e-01	0.3797	-0.4600429	-0.1746934	223.67	KLRF1	killer cell lectin like receptor F1
160364	9.99e-01	4.72e-01	0.6226	0.7193059	0.4478676	3697.43	CLEC12A	C-type lectin domain family 12 member A
387837	9.99e-01	5.01e-01	0.6341	0.6729095	0.4266625	209.12	CLEC12B	C-type lectin domain family 12 member B
64581	9.99e-01	8.20e-01	0.6357	0.2271453	0.144393	5638.59	CLEC7A	C-type lectin domain containing 7A
107984509	9.99e-01	7.57e-01	0.2986	0.3097159	0.0924786	16.75	LOC107984509	
23710	9.99e-01	6.47e-01	0.1892	-0.4576714	-0.0866101	985.45	GABARAPL1	GABA type A receptor associated protein like 1
3824	9.99e-01	9.75e-01	0.5693	-0.0319243	-0.0181752	3381.31	KLRD1	killer cell lectin like receptor D1
101928100	9.99e-01	6.90e-01	0.5949	0.3991961	0.2374623	594.25	KLRK1-AS1	KLRK1 antisense RNA 1
100528032	9.99e-01	9.35e-01	0.6197	-0.0810947	-0.0502525	2186.86	KLRC4-KLRK1	KLRC4-KLRK1 readthrough
22914	9.99e-01	8.78e-01	0.6182	-0.1529458	-0.0945518	1967.88	KLRK1	killer cell lectin like receptor K1
101060038	9.99e-01	9.35e-01	0.659	0.0809336	0.0533372	1238.07	LINC02446	long intergenic non-protein coding RNA 2446
10748	9.99e-01	6.77e-01	0.2862	0.4158814	0.1190243	221.23	KLRA1P	killer cell lectin like receptor A1, pseudogene
55110	9.99e-01	5.09e-01	0.1053	0.6596258	0.0694405	303.78	MAGOHB	mago homolog B, exon junction complex subunit
8531	9.99e-01	8.09e-01	0.408	-0.2413106	-0.0984562	2685.44	YBX3	Y-box binding protein 3
100533464	9.99e-01	9.29e-01	0.0621	0.089423	0.0055511	144.5	PRH1-PRR4	PRH1-PRR4 readthrough
5554	9.99e-01	8.99e-01	0.0754	0.1273267	0.0096039	170.62	PRH1	proline rich protein HaeIII subfamily 1
106707243	9.99e-01	9.77e-01	0.0681	-0.0288481	-0.0019656	151.1	PRH1-TAS2R14	PRH1-TAS2R14 readthrough
259292	9.99e-01	5.69e-01	0.1781	0.5688012	0.1012849	41.36	TAS2R46	taste 2 receptor member 46
259289	9.99e-01	5.30e-01	0.2805	-0.6274396	-0.176009	41.93	TAS2R43	taste 2 receptor member 43
338817	9.99e-01	5.10e-01	0.2555	0.6595322	0.1685014	37.72	LINC01252	long intergenic non-protein coding RNA 1252
2120	9.99e-01	7.57e-01	0.2562	-0.3094715	-0.0792758	4363.76	ETV6	ETS variant transcription factor 6
4040	9.99e-01	9.63e-01	0.4303	0.0469846	0.0202195	292.44	LRP6	LDL receptor related protein 6
54682	9.99e-01	7.91e-01	0.2801	-0.2653028	-0.0743017	65.55	MANSC1	MANSC domain containing 1
503693	9.99e-01	7.21e-01	0.2056	0.3568073	0.0733437	44.91	LOH12CR2	loss of heterozygosity on chromosome 12, region 2
118426	9.99e-01	6.45e-01	0.1664	-0.4603148	-0.0766022	1446.2	BORCS5	BLOC-1 related complex subunit 5
107984485	9.99e-01	4.98e-01	0.2891	-0.6774028	-0.1958419	733.07	LOC107984485	
80824	9.99e-01	5.46e-01	0.313	-0.6037303	-0.1889835	2964.49	DUSP16	dual specificity phosphatase 16
2842	9.99e-01	5.07e-01	0.1119	-0.6641566	-0.0743243	1462.91	GPR19	G protein-coupled receptor 19
81575	9.99e-01	9.83e-01	0.2105	-0.0217376	-0.0045757	145.95	APOLD1	apolipoprotein L domain containing 1
387841	9.99e-01	9.87e-01	0.1839	0.0158486	0.0029138	13.72	RPL13AP20	ribosomal protein L13a pseudogene 20
50865	9.99e-01	8.79e-01	0.3017	-0.1528053	-0.0460997	667.04	HEBP1	heme binding protein 1
93164	9.99e-01	9.93e-01	0.2676	-0.0091282	-0.0024426	336.66	HTR7P1	5-hydroxytryptamine receptor 7 pseudogene 1
57613	9.99e-01	7.38e-01	0.063	-0.3348202	-0.0210801	312.94	FAM234B	family with sequence similarity 234 member B
2012	9.99e-01	9.09e-01	0.4062	0.1145262	0.046526	118.52	EMP1	epithelial membrane protein 1
79887	9.99e-01	8.58e-01	0.5538	-0.1792463	-0.0992735	6957.08	PLBD1	phospholipase B domain containing 1
101928317	9.99e-01	9.41e-01	0.6284	-0.0734976	-0.0461827	612.1	LOC101928317	uncharacterized LOC101928317
101928290	9.99e-01	8.32e-01	0.6591	-0.2126528	-0.140162	252.19	PLBD1-AS1	PLBD1 antisense RNA 1
105369669	9.99e-01	6.53e-01	0.197	-0.4494483	-0.0885232	484.36	LOC105369669	uncharacterized LOC105369669
121504	9.99e-01	9.17e-01	0.1159	0.1039615	0.0120465	860.18	H4C16	H4 histone 16
55766	9.99e-01	8.47e-01	0.1047	-0.1930981	-0.0202108	483.48	H2AJ	H2A.J histone
121506	9.99e-01	5.57e-01	0.114	0.5866084	0.0668667	545.76	ERP27	endoplasmic reticulum protein 27
5800	9.99e-01	7.87e-01	0.3269	0.2696276	0.0881459	437.29	PTPRO	protein tyrosine phosphatase receptor type O
2059	9.99e-01	9.78e-01	0.3158	0.0275439	0.0086975	139.98	EPS8	epidermal growth factor receptor pathway substrate 8
102724146	9.99e-01	7.81e-01	0.0781	-0.2783426	-0.0217309	189.79	LOC102724146	uncharacterized LOC102724146
51071	9.99e-01	7.80e-01	0.1997	-0.2795752	-0.0558441	572.87	DERA	deoxyribose-phosphate aldolase
4257	9.99e-01	7.88e-01	0.6728	-0.2682702	-0.1804884	498.21	MGST1	microsomal glutathione S-transferase 1
101928387	9.99e-01	4.95e-01	0.1946	-0.6818936	-0.1326775	113.34	LOC101928387	uncharacterized LOC101928387
2998	9.99e-01	4.91e-01	0.2832	0.6884554	0.1949627	14.03	GYS2	glycogen synthase 2
3945	9.99e-01	7.33e-01	0.2174	-0.3404894	-0.0740301	9128.7	LDHB	lactate dehydrogenase B
6489	9.99e-01	6.85e-01	0.5194	-0.4060378	-0.21088	358.34	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
112268093	9.99e-01	8.23e-01	0.5376	0.2232956	0.1200462	53.6	LOC112268093	uncharacterized LOC112268093
105369151	9.99e-01	9.93e-01	0.5393	0.0091204	0.0049183	240.25	LOC105369151	uncharacterized LOC105369151
9847	9.99e-01	6.08e-01	0.0643	-0.5134326	-0.0330246	2876.4	C2CD5	C2 calcium dependent domain containing 5
586	9.99e-01	7.58e-01	0.4612	-0.3081951	-0.1421373	498.37	BCAT1	branched chain amino acid transaminase 1
4033	9.99e-01	6.91e-01	0.167	0.3974849	0.0663963	1694.8	IRAG2	inositol 1,4,5-triphosphate receptor associated 2
3709	9.99e-01	4.63e-01	0.0799	-0.7343374	-0.0587016	5451.52	ITPR2	inositol 1,4,5-trisphosphate receptor type 2
55726	9.99e-01	5.81e-01	0.0491	0.5521725	0.0271062	629.91	INTS13	integrator complex subunit 13
51768	9.99e-01	9.18e-01	0.0957	-0.1024391	-0.0098058	1833.07	TM7SF3	transmembrane 7 superfamily member 3
728858	9.99e-01	6.51e-01	0.2253	-0.452245	-0.1018916	8.71	C12orf71	chromosome 12 open reading frame 71
23012	9.99e-01	9.64e-01	0.2463	-0.0452987	-0.0111562	1579.61	STK38L	serine/threonine kinase 38 like
56938	9.99e-01	6.69e-01	0.3319	-0.4274416	-0.141877	79.27	BMAL2	basic helix-loop-helix ARNT like 2
8496	9.99e-01	9.12e-01	0.106	-0.1108604	-0.0117464	155.24	PPFIBP1	PPFIA binding protein 1
105369710	9.99e-01	4.94e-01	0.4868	0.6844984	0.3332164	17.18	LOC105369710	uncharacterized LOC105369710
55711	9.99e-01	7.41e-01	0.1838	0.3305608	0.0607487	993.9	FAR2	fatty acyl-CoA reductase 2
51290	9.99e-01	7.74e-01	0.0648	0.2871355	0.0185938	1440.42	ERGIC2	ERGIC and golgi 2
341350	9.99e-01	5.19e-01	0.3319	-0.6443829	-0.2138548	73.26	OVCH1	ovochymase 1
83857	9.99e-01	9.27e-01	0.6644	-0.0911806	-0.0605806	389.3	TMTC1	transmembrane O-mannosyltransferase targeting cadherins 1
65981	9.99e-01	8.75e-01	0.1536	0.1568365	0.0240878	910.97	CAPRIN2	caprin family member 2
100506660	9.99e-01	8.89e-01	0.3438	-0.1401011	-0.0481624	9.28	DDX11-AS1	DDX11 antisense RNA 1
1663	9.99e-01	5.60e-01	0.2516	-0.5821408	-0.1464478	1136.28	DDX11	DEAD/H-box helicase 11
58516	9.99e-01	5.04e-01	0.0713	-0.6676952	-0.0475945	1965	SINHCAF	SIN3-HDAC complex associated factor
79857	9.99e-01	4.64e-01	0.1616	0.731679	0.1182122	310.98	FLJ13224	uncharacterized LOC79857
440093	9.99e-01	7.40e-01	0.2347	0.3316471	0.0778389	19.09	H3-5	H3.5 histone
55196	9.99e-01	9.87e-01	0.0943	0.0166156	0.0015667	18531.7	RESF1	retroelement silencing factor 1
102724618	9.99e-01	9.21e-01	0.1868	-0.0994145	-0.0185723	100.22	LOC102724618	
636	9.99e-01	5.56e-01	0.1933	0.5885754	0.1137454	591.24	BICD1	BICD cargo adaptor 1
121512	9.99e-01	8.77e-01	0.5733	0.1542787	0.0884526	2469.52	FGD4	FYVE, RhoGEF and PH domain containing 4
10059	9.99e-01	8.78e-01	0.0812	0.1540124	0.0125012	1978.75	DNM1L	dynamin 1 like
144245	9.99e-01	4.68e-01	0.1033	0.7250667	0.0748959	426.93	ALG10B	ALG10 alpha-1,2-glucosyltransferase B
144402	9.99e-01	9.07e-01	0.3575	0.1174542	0.0419852	992.81	CPNE8	copine 8
107984504	9.99e-01	7.99e-01	0.344	-0.2541585	-0.0874194	29.05	CPNE8-AS1	CPNE8 antisense RNA 1
55605	9.99e-01	5.21e-01	0.4553	-0.6411414	-0.2918827	587.79	KIF21A	kinesin family member 21A
101927019	9.99e-01	8.07e-01	0.5147	-0.2437448	-0.1254559	12.92	LOC101927019	uncharacterized LOC101927019
225	9.99e-01	9.45e-01	0.4893	0.0685926	0.0335655	2370.63	ABCD2	ATP binding cassette subfamily D member 2
283461	9.99e-01	8.50e-01	0.1352	0.1888714	0.0255396	35.14	C12orf40	chromosome 12 open reading frame 40
112268095	9.99e-01	8.78e-01	0.1522	0.1536717	0.0233823	19.02	LOC112268095	uncharacterized LOC112268095
120892	9.99e-01	9.88e-01	0.6177	-0.0155229	-0.0095881	10127.34	LRRK2	leucine rich repeat kinase 2
85437	9.99e-01	8.94e-01	0.074	-0.1329848	-0.0098403	301.43	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1
144165	9.99e-01	6.17e-01	0.4061	0.4995323	0.2028449	202.15	PRICKLE1	prickle planar cell polarity protein 1
83448	9.99e-01	4.92e-01	0.0645	-0.6876466	-0.044387	1897.41	PUS7L	pseudouridine synthase 7 like
84216	9.99e-01	9.26e-01	0.2111	-0.092393	-0.0195018	133.69	TMEM117	transmembrane protein 117
4753	9.99e-01	8.49e-01	0.5045	-0.1905923	-0.0961508	4901.77	NELL2	neural EGFL like 2
51054	9.99e-01	9.92e-01	0.0833	0.0095548	0.0007959	156.56	PLEKHA8P1	pleckstrin homology domain containing A8 pseudogene 1
196527	9.99e-01	5.96e-01	0.217	-0.5300194	-0.1149927	4489.26	ANO6	anoctamin 6
105369743	9.99e-01	7.58e-01	0.1994	0.3079998	0.0614057	17.55	LOC105369743	uncharacterized LOC105369743
196528	9.99e-01	7.95e-01	0.0305	0.2603934	0.0079317	3688.86	ARID2	AT-rich interaction domain 2
81539	9.99e-01	8.28e-01	0.4354	-0.2169631	-0.0944669	16392.85	SLC38A1	solute carrier family 38 member 1
105378248	9.99e-01	8.38e-01	0.5287	0.2040646	0.1078909	108.92	LOC105378248	uncharacterized LOC105378248
54407	9.99e-01	7.38e-01	0.0946	0.3346256	0.0316519	8049.3	SLC38A2	solute carrier family 38 member 2
347902	9.99e-01	8.23e-01	0.3337	-0.2231163	-0.0744489	688.84	AMIGO2	adhesion molecule with Ig like domain 2
91523	9.99e-01	7.75e-01	0.4196	-0.2859478	-0.1199804	3044.91	PCED1B	PC-esterase domain containing 1B
100616486	9.99e-01	8.63e-01	0.4292	0.1721676	0.0738983	28.93	MIR4698	microRNA 4698
100233209	9.99e-01	8.23e-01	0.4111	-0.2230585	-0.0917058	3179.4	PCED1B-AS1	PCED1B antisense RNA 1
105369746	9.99e-01	8.55e-01	0.5006	0.1827886	0.0915028	136.84	LOC105369746	uncharacterized LOC105369746
105369747	9.99e-01	8.96e-01	0.5172	-0.1307557	-0.0676207	64.46	LOC105369747	uncharacterized LOC105369747
79657	9.99e-01	7.98e-01	0.0704	-0.2558264	-0.0180159	994.21	RPAP3	RNA polymerase II associated protein 3
55652	9.99e-01	7.64e-01	0.1095	0.3001476	0.0328767	849.76	SLC48A1	solute carrier family 48 member 1
51564	9.99e-01	9.69e-01	0.0545	0.0392459	0.0021375	6890.13	HDAC7	histone deacetylase 7
7421	9.99e-01	9.80e-01	0.4993	0.0249229	0.012443	871.39	VDR	vitamin D receptor
79022	9.99e-01	6.34e-01	0.2073	-0.4759475	-0.098687	368.96	TMEM106C	transmembrane protein 106C
1280	9.99e-01	7.08e-01	0.2981	0.3742262	0.1115524	16.23	COL2A1	collagen type II alpha 1 chain
105369750	9.99e-01	8.53e-01	0.1714	-0.1856847	-0.0318331	24.83	LOC105369750	uncharacterized LOC105369750
5213	9.99e-01	7.33e-01	0.0607	0.3416521	0.0207511	558.82	PFKM	phosphofructokinase, muscle
387856	9.99e-01	7.30e-01	0.3997	-0.3456817	-0.1381843	22.83	CCDC184	coiled-coil domain containing 184
102725258	9.99e-01	8.02e-01	0.2332	-0.25115	-0.0585704	188.47	LOC102725258	uncharacterized LOC102725258
121275	9.99e-01	6.55e-01	0.1684	-0.4470349	-0.0752795	34.7	OR10AD1	olfactory receptor family 10 subfamily AD member 1
121274	9.99e-01	5.03e-01	0.0857	-0.6699594	-0.0574292	2972.13	ZNF641	zinc finger protein 641
677793	9.99e-01	4.74e-01	0.1897	0.7160704	0.1358225	11.57	SNORA2A	small nucleolar RNA, H/ACA box 2A
677794	9.99e-01	9.54e-01	0.1724	-0.0582157	-0.0100352	17.72	SNORA2B	small nucleolar RNA, H/ACA box 2B
904	9.99e-01	8.93e-01	0.0517	-0.1341139	-0.0069328	2526.8	CCNT1	cyclin T1
784	9.99e-01	6.19e-01	0.0881	-0.4967593	-0.0437549	238.41	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
9416	9.99e-01	9.61e-01	0.0394	-0.0493849	-0.0019459	3073.76	DDX23	DEAD-box helicase 23
85478	9.99e-01	8.61e-01	0.2045	-0.1755463	-0.0358956	244.13	CCDC65	coiled-coil domain containing 65
51303	9.99e-01	6.25e-01	0.2029	-0.488941	-0.0992175	917.19	FKBP11	FKBP prolyl isomerase 11
7480	9.99e-01	8.94e-01	0.4445	-0.1338561	-0.0594975	378.46	WNT10B	Wnt family member 10B
7471	9.99e-01	7.94e-01	0.4464	-0.2613023	-0.1166567	177.25	WNT1	Wnt family member 1
105369758	9.99e-01	7.70e-01	0.0632	0.2926406	0.0185059	211.07	DDN-AS1	DDN and PRKAG1 antisense RNA 1
5571	9.99e-01	9.97e-01	0.1223	-0.0034563	-0.0004228	949.25	PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1
121268	9.99e-01	5.14e-01	0.2611	-0.6530941	-0.1705534	63.18	RHEBL1	RHEB like 1
50846	9.99e-01	7.35e-01	0.1772	0.3378832	0.0598825	86.82	DHH	desert hedgehog signaling molecule
105369759	9.99e-01	6.30e-01	0.1421	0.481834	0.068451	72.74	LOC105369759	uncharacterized LOC105369759
55716	9.99e-01	7.20e-01	0.0465	0.3580601	0.0166506	2774.11	LMBR1L	limb development membrane protein 1 like
7846	9.99e-01	6.10e-01	0.2014	-0.509563	-0.1026171	4435.06	TUBA1A	tubulin alpha 1a
65244	9.99e-01	9.33e-01	0.0787	0.0835948	0.0065814	252.11	SPATS2	spermatogenesis associated serine rich 2
23416	9.99e-01	4.72e-01	0.2141	0.7186473	0.1538526	692.3	KCNH3	potassium voltage-gated channel subfamily H member 3
10445	9.99e-01	5.24e-01	0.0655	-0.637472	-0.0417729	2079.6	MCRS1	microspherule protein 1
25766	9.99e-01	8.66e-01	0.2063	0.1681815	0.0347	848.96	PRPF40B	pre-mRNA processing factor 40 homolog B
91010	9.99e-01	9.37e-01	0.1636	0.0791912	0.0129522	3426.14	FMNL3	formin like 3
57701	9.99e-01	8.47e-01	0.2839	-0.1933505	-0.0548975	2469.62	NCKAP5L	NCK associated protein 5 like
144233	9.99e-01	6.13e-01	0.0925	0.5052207	0.0467475	223.9	BCDIN3D	BCDIN3 domain containing RNA methyltransferase
2819	9.99e-01	8.73e-01	0.1271	0.1599424	0.0203225	25.11	GPD1	glycerol-3-phosphate dehydrogenase 1
84987	9.99e-01	6.11e-01	0.0521	-0.5082801	-0.0264763	568.58	COX14	cytochrome c oxidase assembly factor COX14
51474	9.99e-01	9.79e-01	0.2764	-0.0265705	-0.0073433	663.27	LIMA1	LIM domain and actin binding 1
107984505	9.99e-01	8.35e-01	0.2029	0.2087549	0.0423539	19.31	LOC107984505	uncharacterized LOC107984505
106633800	9.99e-01	4.76e-01	0.1931	0.7124734	0.1376052	2791.47	SNORD133	small nucleolar RNA, C/D box 133
57609	9.99e-01	7.23e-01	0.096	-0.3545037	-0.0340474	4541.88	DIP2B	disco interacting protein 2 homolog B
25840	9.99e-01	9.29e-01	0.4514	-0.0892181	-0.0402736	3679.71	METTL7A	methyltransferase like 7A
4891	9.99e-01	5.98e-01	0.0725	0.5269143	0.0381943	1810.22	SLC11A2	solute carrier family 11 member 2
25875	9.99e-01	9.29e-01	0.0445	-0.0890963	-0.0039604	1696.21	LETMD1	LETM1 domain containing 1
7024	9.99e-01	6.15e-01	0.1295	-0.5034743	-0.0652075	2255.35	TFCP2	transcription factor CP2
5463	9.99e-01	8.77e-01	0.2295	-0.1550028	-0.0355733	1181.45	POU6F1	POU class 6 homeobox 1
57228	9.99e-01	5.24e-01	0.0913	-0.6364966	-0.0581298	353.4	SMAGP	small cell adhesion glycoprotein
105369767	9.99e-01	8.66e-01	0.1429	0.1692769	0.0241843	211.05	LOC105369767	uncharacterized LOC105369767
1990	9.99e-01	7.03e-01	0.1667	-0.3813828	-0.0635901	21.66	CELA1	chymotrypsin like elastase 1
11226	9.99e-01	8.05e-01	0.2141	-0.2468234	-0.0528435	1191.13	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6
9498	9.99e-01	4.66e-01	0.2017	0.7298199	0.1472057	358.94	SLC4A8	solute carrier family 4 member 8
401720	9.99e-01	9.86e-01	0.1161	0.0173883	0.0020186	195.7	FIGNL2	fidgetin like 2
91	9.99e-01	7.82e-01	0.2387	0.2767385	0.0660667	1637.5	ACVR1B	activin A receptor type 1B
60673	9.99e-01	6.95e-01	0.1265	-0.3921218	-0.049616	540.74	ATG101	autophagy related 101
100127967	9.99e-01	5.05e-01	0.5231	-0.666501	-0.3486781	206.26	KRT73-AS1	KRT73 antisense RNA 1
3875	9.99e-01	4.87e-01	0.316	-0.6954375	-0.2197703	50.42	KRT18	keratin 18
23371	9.99e-01	6.39e-01	0.0935	-0.4684464	-0.0437943	517.94	TNS2	tensin 2
84926	9.99e-01	4.95e-01	0.0549	-0.681746	-0.0374436	1978.61	SPRYD3	SPRY domain containing 3
283337	9.99e-01	9.18e-01	0.1133	0.1028289	0.0116488	4374.9	ZNF740	zinc finger protein 740
5916	9.99e-01	4.98e-01	0.1397	-0.6778362	-0.0947208	1082.91	RARG	retinoic acid receptor gamma
5204	9.99e-01	9.57e-01	0.114	0.0535494	0.006104	4115.47	PFDN5	prefoldin subunit 5
112268097	9.99e-01	9.62e-01	0.1141	0.0481168	0.0054883	1417.24	MYG1-AS1	MYG1 antisense RNA 1
60314	9.99e-01	7.59e-01	0.0971	-0.3070463	-0.0298137	829.97	MYG1	MYG1 exonuclease
8086	9.99e-01	9.34e-01	0.0414	0.0828625	0.0034346	1110.49	AAAS	aladin WD repeat nucleoporin
121340	9.99e-01	7.84e-01	0.3432	0.2745363	0.0942089	23.76	SP7	Sp7 transcription factor
54458	9.99e-01	4.81e-01	0.1508	-0.7053277	-0.106338	3201.58	PRR13	proline rich 13
7786	9.99e-01	5.38e-01	0.0269	-0.6165061	-0.0165568	2597.5	MAP3K12	mitogen-activated protein kinase kinase kinase 12
114108587	9.99e-01	7.74e-01	0.1163	-0.2871778	-0.0333886	409.14	ATF7-NPFF	ATF7-NPFF readthrough
11016	9.99e-01	7.50e-01	0.1309	-0.3189464	-0.0417617	1762.67	ATF7	activating transcription factor 7
100652999	9.99e-01	7.32e-01	0.1377	-0.3428394	-0.0472131	436.35	LOC100652999	uncharacterized LOC100652999
105369774	9.99e-01	6.78e-01	0.2834	-0.4146131	-0.1175132	12.99	LOC105369774	uncharacterized LOC105369774
3221	9.99e-01	6.10e-01	0.5121	-0.5093839	-0.2608789	34.14	HOXC4	homeobox C4
100240735	9.99e-01	5.37e-01	0.3871	-0.6167922	-0.2387298	26.9	LOC100240735	uncharacterized LOC100240735
23583	9.99e-01	5.42e-01	0.0861	0.6094143	0.0524772	409.24	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1
23468	9.99e-01	9.20e-01	0.214	-0.0998991	-0.0213828	5082.62	CBX5	chromobox 5
100616400	9.99e-01	9.26e-01	0.2196	-0.0934014	-0.0205107	59.99	MIR3198-2	microRNA 3198-2
4778	9.99e-01	9.05e-01	0.5554	0.1198452	0.0665625	2150.15	NFE2	nuclear factor, erythroid 2
102724050	9.99e-01	9.03e-01	0.1834	0.1215155	0.022285	354.7	GPR84-AS1	GPR84, ZNF385A, ITGA5 and GTSF1 antisense RNA 1
25946	9.99e-01	8.95e-01	0.5744	-0.1321567	-0.0759062	3796.97	ZNF385A	zinc finger protein 385A
3678	9.99e-01	8.85e-01	0.1984	0.1445522	0.0286725	7605.32	ITGA5	integrin subunit alpha 5
121355	9.99e-01	7.21e-01	0.1637	-0.356464	-0.0583662	61.83	GTSF1	gametocyte specific factor 1
3071	9.99e-01	8.58e-01	0.1547	-0.1787303	-0.0276545	16245.62	NCKAP1L	NCK associated protein 1 like
5153	9.99e-01	7.16e-01	0.1551	0.3638211	0.0564134	538.67	PDE1B	phosphodiesterase 1B
9840	9.99e-01	8.82e-01	0.4625	0.1485636	0.0687129	4770.4	TESPA1	thymocyte expressed, positive selection associated 1
107984515	9.99e-01	8.91e-01	0.5266	-0.1376232	-0.0724737	30.34	LOC107984515	uncharacterized LOC107984515
