GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
6461	3.97e-01	2.95e-01	0.2195	-1.046758	-0.229741	39.9	SHB	SH2 domain containing adaptor protein B
105371452	3.97e-01	2.95e-01	0.1786	1.0464241	0.1868518	11.34	LOC105371452	uncharacterized LOC105371452
28885	3.97e-01	2.95e-01	0.3815	1.0462957	0.3992083	18.07	IGKV2D-24	immunoglobulin kappa variable 2D-24 (non-functional)
84932	3.98e-01	2.95e-01	0.3417	-1.046224	-0.3575208	2620.11	RAB2B	RAB2B, member RAS oncogene family
28392	3.98e-01	2.95e-01	0.3483	1.0461713	0.3643843	418.2	IGHV4-59	immunoglobulin heavy variable 4-59
50717	3.98e-01	2.96e-01	0.079	1.0458626	0.0826224	3110.27	DCAF8	DDB1 and CUL4 associated factor 8
79735	3.98e-01	2.96e-01	0.1343	1.0457032	0.1404582	143.06	TBC1D17	TBC1 domain family member 17
339231	3.98e-01	2.96e-01	0.1321	1.0455737	0.1381026	215.16	ARL16	ADP ribosylation factor like GTPase 16
23205	3.98e-01	2.96e-01	0.0726	1.0454701	0.0759424	239.2	ACSBG1	acyl-CoA synthetase bubblegum family member 1
27299	3.98e-01	2.96e-01	0.1905	1.0453679	0.1990999	28.82	ADAMDEC1	ADAM like decysin 1
1896	3.98e-01	2.96e-01	0.2179	1.0451756	0.2277301	85.04	EDA	ectodysplasin A
51575	3.98e-01	2.96e-01	0.1838	1.0451159	0.1921331	317.03	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog
7102	3.98e-01	2.96e-01	0.4282	1.0444525	0.4472416	8.52	TSPAN7	tetraspanin 7
80864	3.98e-01	2.96e-01	0.1576	-1.0443726	-0.1645705	27.25	EGFL8	EGF like domain multiple 8
55800	3.98e-01	2.96e-01	0.2158	-1.0443934	-0.2253512	23.52	SCN3B	sodium voltage-gated channel beta subunit 3
112268065	3.99e-01	2.97e-01	0.3432	-1.0438653	-0.3582808	12.18	LOC112268065	uncharacterized LOC112268065
440300	3.99e-01	2.97e-01	0.2071	1.0437476	0.2161519	33.2	LOC440300	chondroitin sulfate proteoglycan 4 pseudogene
101927957	3.99e-01	2.97e-01	0.1537	1.0437254	0.1604196	90.44	LINC01572	long intergenic non-protein coding RNA 1572
5464	3.99e-01	2.97e-01	0.1566	-1.0429351	-0.1633451	1139.49	PPA1	inorganic pyrophosphatase 1
651430	3.99e-01	2.97e-01	0.1927	1.0428036	0.2009532	59.87	FLJ38576	uncharacterized LOC651430
56990	3.99e-01	2.97e-01	0.092	-1.0427174	-0.0958812	9706.54	CDC42SE2	CDC42 small effector 2
10626	4.00e-01	2.97e-01	0.0992	1.0422604	0.1034311	145.44	TRIM16	tripartite motif containing 16
105376675	4.00e-01	2.97e-01	0.2876	1.0421152	0.299721	71.47	LOC105376675	uncharacterized LOC105376675
170961	4.00e-01	2.97e-01	0.2473	-1.0421348	-0.2577706	29.72	ANKRD24	ankyrin repeat domain 24
359845	4.00e-01	2.97e-01	0.2305	-1.0419974	-0.2401916	2092.72	RFLNB	refilin B
105378616	4.00e-01	2.98e-01	0.2533	-1.0415533	-0.2638197	77.11	TAF12-DT	TAF12 divergent transcript
414196	4.00e-01	2.98e-01	0.1477	-1.0410212	-0.1537908	2406.76	CELF2-AS1	CELF2 antisense RNA 1
23038	4.00e-01	2.98e-01	0.1406	-1.0408205	-0.1463161	2209.97	WDTC1	WD and tetratricopeptide repeats 1
79368	4.00e-01	2.98e-01	0.1927	1.0407115	0.2005181	450.55	FCRL2	Fc receptor like 2
5888	4.00e-01	2.98e-01	0.2038	1.0404918	0.212056	118.74	RAD51	RAD51 recombinase
8925	4.00e-01	2.98e-01	0.0859	1.0405441	0.0893799	14061.16	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
92126	4.00e-01	2.98e-01	0.2258	1.0405103	0.2349707	158.55	DSEL	dermatan sulfate epimerase like
123811	4.00e-01	2.98e-01	0.1349	-1.0403786	-0.1403372	939.15	CEP20	centrosomal protein 20
81619	4.01e-01	2.98e-01	0.143	-1.0401315	-0.1486933	3551.39	TSPAN14	tetraspanin 14
135228	4.01e-01	2.98e-01	0.2057	1.0398747	0.2138871	95.73	CD109	CD109 molecule
5451	4.01e-01	2.99e-01	0.1048	-1.039633	-0.1089613	2018.42	POU2F1	POU class 2 homeobox 1
102724008	4.01e-01	2.99e-01	0.2603	-1.039548	-0.2706308	40.35	LOC102724008	uncharacterized LOC102724008
729920	4.01e-01	2.99e-01	0.2222	-1.0393653	-0.230984	104.94	CRPPA	CDP-L-ribitol pyrophosphorylase A
5531	4.01e-01	2.99e-01	0.1052	-1.0391718	-0.1093566	2300.89	PPP4C	protein phosphatase 4 catalytic subunit
170589	4.01e-01	2.99e-01	0.286	-1.0391071	-0.2972251	8.62	GPHA2	glycoprotein hormone subunit alpha 2
22870	4.01e-01	2.99e-01	0.1563	-1.0388604	-0.1624163	1218.79	PPP6R1	protein phosphatase 6 regulatory subunit 1
55258	4.01e-01	2.99e-01	0.3631	-1.0387819	-0.3771678	63.87	THNSL2	threonine synthase like 2
100507118	4.01e-01	2.99e-01	0.1864	-1.0384327	-0.1935744	46.81	PRC1-AS1	PRC1 antisense RNA 1
57695	4.01e-01	2.99e-01	0.0744	1.0383735	0.0772656	1118.41	USP37	ubiquitin specific peptidase 37
441086	4.02e-01	2.99e-01	0.1964	1.0382073	0.203917	15.01	FAM169A-AS1	FAM169A antisense RNA 1
27124	4.02e-01	2.99e-01	0.4067	-1.0378976	-0.4220968	11.63	INPP5J	inositol polyphosphate-5-phosphatase J
101752399	4.02e-01	2.99e-01	0.0767	1.0377938	0.0796104	797.53	STAG3L5P-PVRIG2P-PILRB	STAG3L5P-PVRIG2P-PILRB readthrough
25837	4.02e-01	3.00e-01	0.1716	1.0374548	0.177995	49.82	RAB26	RAB26, member RAS oncogene family
55521	4.02e-01	3.00e-01	0.1514	-1.0372693	-0.1570854	61.98	TRIM36	tripartite motif containing 36
105376621	4.02e-01	3.00e-01	0.2839	-1.0371505	-0.2944075	35.3	LOC105376621	uncharacterized LOC105376621
105369147	4.02e-01	3.00e-01	0.1851	1.0370431	0.1919558	16.22	LOC105369147	uncharacterized LOC105369147
55224	4.02e-01	3.00e-01	0.2346	1.0369588	0.243229	14.97	ETNK2	ethanolamine kinase 2
401265	4.02e-01	3.00e-01	0.2288	1.0369406	0.237203	16.25	KLHL31	kelch like family member 31
105370174	4.02e-01	3.00e-01	0.1798	1.0366342	0.1864083	37.5	LOC105370174	uncharacterized LOC105370174
107984948	4.02e-01	3.00e-01	0.3247	-1.036506	-0.3365442	174.56	LOC107984948	uncharacterized LOC107984948
100132352	4.02e-01	3.00e-01	0.0937	1.0364176	0.0971184	812.3	FRG1HP	FSHD region gene 1 family member H, pseudogene
84612	4.02e-01	3.00e-01	0.1274	1.0363872	0.1320864	144.21	PARD6B	par-6 family cell polarity regulator beta
5063	4.02e-01	3.00e-01	0.2498	1.0364087	0.2589094	40.26	PAK3	p21 (RAC1) activated kinase 3
201973	4.03e-01	3.00e-01	0.1088	1.0355043	0.1126345	336.67	PRIMPOL	primase and DNA directed polymerase
9948	4.03e-01	3.01e-01	0.1058	-1.0353221	-0.1095357	9786.59	WDR1	WD repeat domain 1
100423041	4.03e-01	3.01e-01	0.3016	-1.0349121	-0.3121573	20.19	MIR4296	microRNA 4296
107986986	4.03e-01	3.01e-01	0.1433	1.0346507	0.1482461	26.83	LOC107986986	uncharacterized LOC107986986
54884	4.04e-01	3.01e-01	0.0946	-1.0339384	-0.097818	675.15	RETSAT	retinol saturase
107984158	4.04e-01	3.01e-01	0.3036	-1.0337933	-0.3138965	10.15	LINC02935	long intergenic non-protein coding RNA 2935
29933	4.04e-01	3.01e-01	0.0814	-1.0338438	-0.084139	1201.02	GPR132	G protein-coupled receptor 132
64714	4.04e-01	3.01e-01	0.2674	-1.0338193	-0.2764919	14.37	PDIA2	protein disulfide isomerase family A member 2
348254	4.04e-01	3.01e-01	0.1826	-1.0338077	-0.1887808	266.16	CCDC144CP	coiled-coil domain containing 144C, pseudogene
51529	4.04e-01	3.01e-01	0.1041	-1.0337767	-0.1076396	426.02	ANAPC11	anaphase promoting complex subunit 11
4968	4.04e-01	3.01e-01	0.075	1.0332329	0.0774724	408.41	OGG1	8-oxoguanine DNA glycosylase
285527	4.04e-01	3.01e-01	0.0572	-1.0332625	-0.0591292	8106.68	FRYL	FRY like transcription coactivator
6695	4.04e-01	3.01e-01	0.2144	-1.0332918	-0.2215565	20.38	SPOCK1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1
29993	4.04e-01	3.01e-01	0.2689	1.0332349	0.2778734	22.76	PACSIN1	protein kinase C and casein kinase substrate in neurons 1
64766	4.04e-01	3.02e-01	0.0533	1.0330181	0.0550163	1591.1	S100PBP	S100P binding protein
2997	4.04e-01	3.02e-01	0.0948	-1.0328345	-0.0979057	377.05	GYS1	glycogen synthase 1
285195	4.04e-01	3.02e-01	0.0993	-1.0327885	-0.102549	1614.72	SLC9A9	solute carrier family 9 member A9
3047	4.04e-01	3.02e-01	0.2606	-1.0325656	-0.2690508	11.86	HBG1	hemoglobin subunit gamma 1
106614088	4.04e-01	3.02e-01	0.2966	-1.0324315	-0.3062304	11.11	MIR34AHG	MIR34A host gene
84515	4.04e-01	3.02e-01	0.105	1.0323263	0.1083874	520.17	MCM8	minichromosome maintenance 8 homologous recombination repair factor
28832	4.04e-01	3.02e-01	0.3606	1.0323192	0.3722343	1790.32	IGLJ2	immunoglobulin lambda joining 2
101927546	4.04e-01	3.02e-01	0.2822	-1.0321613	-0.2912578	34.02	ANO7L1	anoctamin 7 like 1 (pseudogene)
101927911	4.04e-01	3.02e-01	0.1233	-1.0320154	-0.1272902	151.8	LOC101927911	uncharacterized LOC101927911
100302282	4.04e-01	3.02e-01	0.1904	-1.0320383	-0.1964547	10.77	MIR103B2	microRNA 103b-2
100847085	4.05e-01	3.02e-01	0.2243	-1.031786	-0.2313792	10.62	MIR5706	microRNA 5706
112268072	4.05e-01	3.02e-01	0.1706	1.0318078	0.1759822	17.56	LOC112268072	
54832	4.05e-01	3.02e-01	0.1006	1.0317654	0.1037689	17332.69	VPS13C	vacuolar protein sorting 13 homolog C
133015	4.05e-01	3.02e-01	0.1145	1.0314661	0.1180747	367.35	PACRGL	parkin coregulated like
116729	4.05e-01	3.02e-01	0.1931	-1.0313905	-0.1991176	28.72	PPP1R27	protein phosphatase 1 regulatory subunit 27
56271	4.05e-01	3.02e-01	0.1358	1.0313092	0.1400744	397.35	BEX4	brain expressed X-linked 4
107987304	4.05e-01	3.02e-01	0.2984	-1.0312544	-0.3077484	15.46	LOC107987304	
105375563	4.05e-01	3.02e-01	0.179	1.0311458	0.1845558	10.57	REPIN1-AS1	REPIN1 antisense RNA 1
101059918	4.05e-01	3.03e-01	0.1742	1.0309764	0.1795591	240.46	GOLGA8R	golgin A8 family member R
220972	4.05e-01	3.03e-01	0.2691	-1.0308122	-0.2773862	11625.19	MARCHF8	membrane associated ring-CH-type finger 8
112268103	4.05e-01	3.03e-01	0.1828	-1.0307734	-0.1884597	109.34	LOC112268103	
112268079	4.05e-01	3.03e-01	0.2046	-1.0305048	-0.2108017	17.18	LOC112268079	uncharacterized LOC112268079
153918	4.05e-01	3.03e-01	0.2504	1.0301722	0.2579277	8.84	ZC2HC1B	zinc finger C2HC-type containing 1B
6039	4.05e-01	3.03e-01	0.1875	1.0299194	0.1931351	839.83	RNASE6	ribonuclease A family member k6
145482	4.06e-01	3.03e-01	0.1564	1.0297859	0.161012	80.48	PTGR2	prostaglandin reductase 2
4536	4.06e-01	3.03e-01	0.2158	-1.0290018	-0.2220528	198	ND2	NADH dehydrogenase subunit 2
389831	4.06e-01	3.04e-01	0.3241	-1.0285121	-0.3332992	50.52	LOC389831	uncharacterized LOC389831
1670	4.06e-01	3.04e-01	1.4546	-1.028471	-1.4960235	307.42	DEFA5	defensin alpha 5
682	4.07e-01	3.04e-01	0.3253	1.0279587	0.3343886	16447.89	BSG	basigin (Ok blood group)
93323	4.07e-01	3.04e-01	0.0803	1.0277531	0.0825633	160.37	HAUS8	HAUS augmin like complex subunit 8
100130418	4.07e-01	3.04e-01	0.2215	1.0274726	0.2276093	39.88	CECR7	cat eye syndrome chromosome region, candidate 7
730268	4.07e-01	3.04e-01	0.0749	-1.0271042	-0.0769597	596.93	ANAPC1P4	ANAPC1 pseudogene 4
9377	4.07e-01	3.05e-01	0.1485	-1.0267358	-0.1525167	264.93	COX5A	cytochrome c oxidase subunit 5A
6660	4.07e-01	3.05e-01	0.2175	1.0264605	0.2232211	93.1	SOX5	SRY-box transcription factor 5
105372857	4.08e-01	3.05e-01	0.2118	1.0260699	0.2173022	84.36	LOC105372857	uncharacterized LOC105372857
116444	4.08e-01	3.05e-01	0.1303	-1.0259768	-0.1336606	76.71	GRIN3B	glutamate ionotropic receptor NMDA type subunit 3B
63941	4.08e-01	3.05e-01	0.1734	-1.0255735	-0.1778723	131.01	NECAB3	N-terminal EF-hand calcium binding protein 3
100422913	4.08e-01	3.05e-01	0.2411	-1.0254687	-0.2472886	10.59	MIR320E	microRNA 320e
23541	4.08e-01	3.05e-01	0.1131	1.0252953	0.1159165	198.72	SEC14L2	SEC14 like lipid binding 2
52	4.08e-01	3.05e-01	0.226	-1.0251092	-0.2316264	2098.76	ACP1	acid phosphatase 1
56926	4.09e-01	3.06e-01	0.1306	-1.0239168	-0.1337285	435.42	NCLN	nicalin
22983	4.09e-01	3.06e-01	0.2398	-1.023939	-0.2455416	33.51	MAST1	microtubule associated serine/threonine kinase 1
9820	4.09e-01	3.06e-01	0.1087	1.0235631	0.1112814	295.26	CUL7	cullin 7
202658	4.09e-01	3.06e-01	0.0547	-1.0235082	-0.056021	287.21	TRIM39-RPP21	TRIM39-RPP21 readthrough
105377296	4.09e-01	3.06e-01	0.2368	-1.0228621	-0.2421756	9.69	LOC105377296	uncharacterized LOC105377296
56935	4.09e-01	3.06e-01	0.1622	-1.0226786	-0.1659145	384.34	SMCO4	single-pass membrane protein with coiled-coil domains 4
79733	4.10e-01	3.07e-01	0.2508	-1.0225822	-0.2564408	80.3	E2F8	E2F transcription factor 8
54535	4.10e-01	3.07e-01	0.0815	1.02237	0.0833189	259.89	CCHCR1	coiled-coil alpha-helical rod protein 1
100129534	4.10e-01	3.07e-01	0.2296	1.022236	0.2346836	21.61	LOC100129534	small nuclear ribonucleoprotein polypeptide N pseudogene
51668	4.10e-01	3.07e-01	0.1254	1.0220839	0.1282046	209.61	HSPB11	heat shock protein family B (small) member 11
105373994	4.10e-01	3.07e-01	0.1602	1.022096	0.1637176	98.2	LOC105373994	uncharacterized LOC105373994
100847023	4.10e-01	3.07e-01	0.2801	-1.0221726	-0.286312	8.7	MIR5091	microRNA 5091
162962	4.10e-01	3.07e-01	0.1429	1.0221342	0.1460632	600.89	ZNF836	zinc finger protein 836
151246	4.10e-01	3.07e-01	0.2322	-1.0215209	-0.2371714	280.66	SGO2	shugoshin 2
6248	4.10e-01	3.07e-01	0.1131	1.0214795	0.1155472	438.36	RSC1A1	regulator of solute carriers 1
8678	4.10e-01	3.07e-01	0.0836	-1.0214198	-0.0853495	2895.56	BECN1	beclin 1
7704	4.10e-01	3.07e-01	0.2457	1.0208747	0.2507948	357.85	ZBTB16	zinc finger and BTB domain containing 16
1184	4.10e-01	3.07e-01	0.1559	-1.0208022	-0.1591001	401.61	CLCN5	chloride voltage-gated channel 5
100287175	4.10e-01	3.07e-01	0.2641	-1.0207624	-0.2695787	13.38	LOC100287175	uncharacterized LOC100287175
23143	4.10e-01	3.07e-01	0.0902	1.0205039	0.0920236	862.06	LRCH1	leucine rich repeats and calponin homology domain containing 1
104355295	4.11e-01	3.08e-01	0.1083	-1.0202827	-0.1104932	161.03	SGMS1-AS1	SGMS1 antisense RNA 1
5889	4.11e-01	3.08e-01	0.1456	1.020218	0.1485413	199.98	RAD51C	RAD51 paralog C
101926928	4.11e-01	3.08e-01	0.3063	-1.0201753	-0.312498	8.79	CRAT37	cervical cancer-associated transcript 37
28461	4.11e-01	3.08e-01	0.357	1.0200807	0.3641631	133.23	IGHV1-69	immunoglobulin heavy variable 1-69
57513	4.11e-01	3.08e-01	0.3002	-1.0200301	-0.3061789	21.46	CASKIN2	CASK interacting protein 2
1366	4.11e-01	3.08e-01	0.138	1.0199695	0.1407097	35.18	CLDN7	claudin 7
157657	4.11e-01	3.08e-01	0.1194	1.0197281	0.121771	74.99	CFAP418	cilia and flagella associated protein 418
3959	4.11e-01	3.08e-01	0.3079	-1.0195127	-0.3138637	209.97	LGALS3BP	galectin 3 binding protein
128387	4.11e-01	3.08e-01	0.0933	-1.0193807	-0.0950995	462.63	TATDN3	TatD DNase domain containing 3
105373195	4.11e-01	3.08e-01	0.1307	1.0193845	0.13321	92.25	LOC105373195	uncharacterized LOC105373195
7175	4.11e-01	3.08e-01	0.0886	-1.0191528	-0.0902999	9169.4	TPR	translocated promoter region, nuclear basket protein
10320	4.11e-01	3.08e-01	0.0707	1.0191702	0.0720195	14597.67	IKZF1	IKAROS family zinc finger 1
51678	4.11e-01	3.08e-01	0.1407	1.0189584	0.1434011	602.36	PALS2	protein associated with LIN7 2, MAGUK p55 family member
50509	4.11e-01	3.08e-01	0.3083	1.018715	0.3140287	44.11	COL5A3	collagen type V alpha 3 chain
8332	4.11e-01	3.08e-01	0.2613	1.018607	0.2661722	2251.33	H2AC16	H2A clustered histone 16
113178	4.11e-01	3.08e-01	0.1868	-1.018434	-0.1902093	41.35	SCAMP4	secretory carrier membrane protein 4
11329	4.12e-01	3.09e-01	0.0868	-1.0172613	-0.0883468	6651.11	STK38	serine/threonine kinase 38
51283	4.12e-01	3.09e-01	0.0575	-1.0172168	-0.0585277	749.31	BFAR	bifunctional apoptosis regulator
93492	4.12e-01	3.09e-01	0.2347	1.0167611	0.2386295	9.07	TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2
56984	4.12e-01	3.09e-01	0.0876	1.0165858	0.0890455	903.19	PSMG2	proteasome assembly chaperone 2
107984999	4.12e-01	3.09e-01	0.1292	-1.0165328	-0.1312888	56.19	LOC107984999	uncharacterized LOC107984999
1605	4.13e-01	3.10e-01	0.114	1.0162321	0.1159009	187.33	DAG1	dystroglycan 1
692091	4.13e-01	3.10e-01	0.2308	1.0159017	0.2344974	15.41	SNORD23	small nucleolar RNA, C/D box 23
105372888	4.13e-01	3.10e-01	0.1906	1.015656	0.1936231	12.15	LOC105372888	
100287049	4.13e-01	3.10e-01	0.0605	1.0155553	0.0614591	103.92	DCAF8-DT	DCAF8 divergent transcript
84570	4.13e-01	3.10e-01	0.2276	-1.0155128	-0.2311305	10.34	COL25A1	collagen type XXV alpha 1 chain
55352	4.13e-01	3.10e-01	0.1175	1.015196	0.1192918	134.7	COPRS	coordinator of PRMT5 and differentiation stimulator
11257	4.13e-01	3.10e-01	0.1085	1.0151121	0.1101144	88.72	TP53TG1	TP53 target 1
100507588	4.13e-01	3.10e-01	0.2314	-1.014955	-0.2348239	16.51	TGFBR3L	transforming growth factor beta receptor 3 like
100189253	4.13e-01	3.10e-01	0.1579	-1.0149127	-0.1603015	20.61	TRY-ATA1-1	tRNA-Tyr (anticodon ATA) 1-1
388324	4.13e-01	3.10e-01	0.1536	-1.0148003	-0.1558274	30	INCA1	inhibitor of CDK, cyclin A1 interacting protein 1
55600	4.14e-01	3.11e-01	0.5005	1.0141512	0.5076325	78.2	ITLN1	intelectin 1
105379321	4.14e-01	3.11e-01	0.2479	-1.0141341	-0.2513682	18.92	LOC105379321	uncharacterized LOC105379321
3337	4.14e-01	3.11e-01	0.1114	1.0141568	0.112999	1440.24	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
1876	4.14e-01	3.11e-01	0.0774	-1.013994	-0.0784656	264.36	E2F6	E2F transcription factor 6
112939	4.14e-01	3.11e-01	0.1138	-1.013959	-0.1154177	360.76	NACC1	nucleus accumbens associated 1
25865	4.14e-01	3.11e-01	0.1487	-1.0138671	-0.1507227	1069.41	PRKD2	protein kinase D2
107986385	4.14e-01	3.11e-01	0.3074	-1.0136129	-0.3115508	10.44	LOC107986385	uncharacterized LOC107986385
11315	4.14e-01	3.11e-01	0.1233	-1.0131456	-0.1249232	1623.73	PARK7	Parkinsonism associated deglycase
57150	4.14e-01	3.11e-01	0.1317	-1.0130155	-0.1334242	406.64	SMIM8	small integral membrane protein 8
105373431	4.14e-01	3.11e-01	0.3774	-1.0127575	-0.3822298	21.26	LOC105373431	uncharacterized LOC105373431
102723334	4.14e-01	3.11e-01	0.1396	-1.0127928	-0.1414313	15.49	LOC102723334	uncharacterized LOC102723334
145957	4.14e-01	3.11e-01	0.1275	1.0127011	0.1291178	430.5	NRG4	neuregulin 4
79176	4.14e-01	3.11e-01	0.0868	1.0125502	0.0878681	292.55	FBXL15	F-box and leucine rich repeat protein 15
10302	4.15e-01	3.11e-01	0.0562	1.0123575	0.056924	520.84	SNAPC5	small nuclear RNA activating complex polypeptide 5
152940	4.15e-01	3.12e-01	0.324	-1.0120332	-0.3279376	9.59	C4orf45	chromosome 4 open reading frame 45
138474	4.15e-01	3.12e-01	0.1936	-1.011986	-0.1959256	8.8	TAF1L	TATA-box binding protein associated factor 1 like
5867	4.15e-01	3.12e-01	0.134	-1.0115314	-0.1355174	976.57	RAB4A	RAB4A, member RAS oncogene family
147011	4.15e-01	3.12e-01	0.1474	1.0113094	0.1490463	38.67	PROCA1	protein interacting with cyclin A1
105374546	4.16e-01	3.12e-01	0.1132	1.0106241	0.1144259	41	STIM2-AS1	STIM2 antisense RNA 1
51522	4.16e-01	3.12e-01	0.1931	-1.0105702	-0.1951145	319.79	TMEM14C	transmembrane protein 14C
60674	4.16e-01	3.12e-01	0.1978	1.0105093	0.1998657	393.74	GAS5	growth arrest specific 5
1212	4.16e-01	3.12e-01	0.097	1.0104789	0.0980118	1150.95	CLTB	clathrin light chain B
3839	4.16e-01	3.12e-01	0.0744	-1.0102654	-0.0751764	972.34	KPNA3	karyopherin subunit alpha 3
10527	4.16e-01	3.12e-01	0.1041	1.0100718	0.1051734	2690.53	IPO7	importin 7
1789	4.16e-01	3.13e-01	0.177	-1.0097613	-0.1787292	42.97	DNMT3B	DNA methyltransferase 3 beta
143279	4.16e-01	3.13e-01	0.1548	1.0097073	0.1563082	96.09	HECTD2	HECT domain E3 ubiquitin protein ligase 2
8635	4.16e-01	3.13e-01	0.1528	-1.0096662	-0.154247	8302.54	RNASET2	ribonuclease T2
130367	4.16e-01	3.13e-01	0.1687	1.0095402	0.1702723	87.22	SGPP2	sphingosine-1-phosphate phosphatase 2
100422991	4.16e-01	3.13e-01	0.1699	1.0094003	0.1714526	22.23	MIR1260B	microRNA 1260b
102723955	4.16e-01	3.13e-01	0.2096	-1.0092995	-0.2115787	100.19	PDE4DIPP7	PDE4DIP pseudogene 7
4157	4.16e-01	3.13e-01	0.1436	1.0086886	0.1448921	50.58	MC1R	melanocortin 1 receptor
22955	4.17e-01	3.14e-01	0.1095	1.0077828	0.1103113	475.1	SCMH1	Scm polycomb group protein homolog 1
100506514	4.17e-01	3.14e-01	0.1565	1.0075385	0.1576717	37.11	LOC100506514	replaced by ID 10606
8822	4.17e-01	3.14e-01	0.239	1.0074823	0.2407891	21.58	FGF17	fibroblast growth factor 17
105375120	4.17e-01	3.14e-01	0.3888	-1.0074372	-0.3916665	15.32	LOC105375120	uncharacterized LOC105375120
27329	4.17e-01	3.14e-01	0.1881	1.0073289	0.1895127	47.35	ANGPTL3	angiopoietin like 3
85015	4.17e-01	3.14e-01	0.1092	1.0073031	0.110032	869.76	USP45	ubiquitin specific peptidase 45
112398	4.17e-01	3.14e-01	0.0984	-1.0073784	-0.099138	1625.1	EGLN2	egl-9 family hypoxia inducible factor 2
105369441	4.17e-01	3.14e-01	0.2566	1.0070255	0.2584504	36.23	LOC105369441	uncharacterized LOC105369441
10560	4.17e-01	3.14e-01	0.1101	-1.006858	-0.1108509	251.36	SLC19A2	solute carrier family 19 member 2
2624	4.17e-01	3.14e-01	0.2855	-1.0067216	-0.2874565	67.42	GATA2	GATA binding protein 2
9409	4.18e-01	3.14e-01	0.0697	1.0062326	0.0701568	693.18	PEX16	peroxisomal biogenesis factor 16
9401	4.18e-01	3.14e-01	0.147	1.0058286	0.1478303	144.61	RECQL4	RecQ like helicase 4
339005	4.18e-01	3.15e-01	0.1737	-1.0057273	-0.1746737	346.7	WHAMMP3	WHAMM pseudogene 3
729096	4.18e-01	3.15e-01	0.0828	1.0054282	0.0832184	137.63	BMS1P4	BMS1 pseudogene 4
11099	4.18e-01	3.15e-01	0.2341	-1.0053337	-0.2353615	18.07	PTPN21	protein tyrosine phosphatase non-receptor type 21
112268262	4.18e-01	3.15e-01	0.1583	1.0052206	0.1591171	20.76	LOC112268262	replaced by ID 11124
104326055	4.18e-01	3.15e-01	0.2277	1.0050584	0.2288195	20.26	APOA1-AS	APOA1 antisense RNA
105377037	4.18e-01	3.15e-01	0.2506	1.0049714	0.2518484	17.61	LOC105377037	uncharacterized LOC105377037
220416	4.18e-01	3.15e-01	0.186	-1.0048039	-0.1869401	66.84	LRRC63	leucine rich repeat containing 63
127707	4.18e-01	3.15e-01	0.4513	-1.0046275	-0.4533537	13.62	KLHDC7A	kelch domain containing 7A
22882	4.18e-01	3.15e-01	0.1375	1.0046806	0.1381239	534.17	ZHX2	zinc fingers and homeoboxes 2
106635534	4.18e-01	3.15e-01	0.2037	-1.0046555	-0.2046001	162.51	SNORA104	small nucleolar RNA, H/ACA box 104
23029	4.19e-01	3.15e-01	0.1039	1.0043087	0.1043305	608.34	RBM34	RNA binding motif protein 34
382	4.19e-01	3.15e-01	0.0711	1.0042782	0.0714335	4155.76	ARF6	ADP ribosylation factor 6
100128191	4.19e-01	3.15e-01	0.0888	1.0041251	0.0891315	786.43	TMPO-AS1	TMPO antisense RNA 1
58538	4.19e-01	3.15e-01	0.1776	-1.003804	-0.1782649	11.29	MPP4	MAGUK p55 scaffold protein 4
54855	4.19e-01	3.16e-01	0.4333	-1.0031482	-0.4346728	23758.53	TENT5C	terminal nucleotidyltransferase 5C
109623462	4.19e-01	3.16e-01	0.2933	1.0030337	0.2941502	10.25	SNORA116	small nucleolar RNA, H/ACA box 116
101927620	4.19e-01	3.16e-01	0.2009	1.003027	0.2015487	36.74	DDHD1-DT	DDHD1 divergent transcript
4810	4.19e-01	3.16e-01	0.1852	1.0028513	0.1857102	303.23	NHS	NHS actin remodeling regulator
105372704	4.19e-01	3.16e-01	0.2079	1.0027378	0.2084604	24.41	LOC105372704	uncharacterized LOC105372704
107984112	4.20e-01	3.16e-01	0.2184	1.0025565	0.2189815	37.61	LOC107984112	uncharacterized LOC107984112
107986489	4.20e-01	3.16e-01	0.2462	1.0025069	0.2468494	11.02	LOC107986489	uncharacterized LOC107986489
9275	4.20e-01	3.16e-01	0.0775	1.0022816	0.0776603	354.61	BCL7B	BAF chromatin remodeling complex subunit BCL7B
29082	4.20e-01	3.16e-01	0.0861	1.0018738	0.0862175	718.66	CHMP4A	charged multivesicular body protein 4A
388419	4.20e-01	3.16e-01	0.342	-1.0017017	-0.3425391	8.83	BTBD17	BTB domain containing 17
285605	4.20e-01	3.17e-01	0.1212	1.0013146	0.1213596	259.23	DTWD2	DTW domain containing 2
112267891	4.20e-01	3.17e-01	0.1246	-1.0010317	-0.1247621	156.11	LOC112267891	
5866	4.20e-01	3.17e-01	0.3187	1.000846	0.3189932	86.34	RAB3IL1	RAB3A interacting protein like 1
100132154	4.21e-01	3.17e-01	0.2504	-1.0005831	-0.2505277	31.12	LOC100132154	ankyrin repeat domain 30B pseudogene
